1.20411998265592 1.34242268082221 1.07918124604762 0
0 0.698970004336019 0.845098040014257 0
NA NA 0 0
0 0.778151250383644 NA NA
0 0 0 NA
0 0.698970004336019 NA 0
0 0 NA NA
0 0 0 0
0 1.54406804435028 0 0
0 0 0 NA
NA 0 0 0
NA NA NA 0
0 1 0 0
NA NA NA 0
0 NA 0 NA
NA 0 0.477121254719662 NA
0.698970004336019 NA NA NA
0 0 0 0.602059991327962
1.20411998265592 0 0 NA
0 0 NA NA
0 0 0 0
1.32221929473392 1.50514997831991 0 0
0.698970004336019 0 NA NA
0 0.778151250383644 0 0
0 1.43136376415899 1.07918124604762 0
NA 0 0 NA
0.602059991327962 1.04139268515823 0 0
0 0 NA NA
0 0 0.954242509439325 NA
0 0 0 0
1.14612803567824 0 0 0
1.51851393987789 0 0 0
0 0 0.301029995663981 0
1.04139268515823 0 0 0
0.698970004336019 0 0 NA
0 0 0 NA
0.602059991327962 0.301029995663981 0 0
0 1.34242268082221 1.07918124604762 0
0.477121254719662 0 NA NA
0 0.845098040014257 0 0.602059991327962
1.23044892137827 0 NA NA
0 0.698970004336019 NA NA
1.23044892137827 1.88081359228079 1.47712125471966 1.68124123737559
NA 1.14612803567824 0 NA
0 0 0 NA
0 NA 0 0
NA 0.845098040014257 0.301029995663981 1.53147891704226
0 NA NA 0
0.954242509439325 NA NA NA
1.67209785793572 1.9731278535997 0.477121254719662 NA
NA 0.698970004336019 0 0
0 0 0 NA
0 0 0 0
1.73239375982297 1 0 0.301029995663981
NA 0 1.23044892137827 0
0.301029995663981 0.301029995663981 0 NA
0.954242509439325 1.39794000867204 0 0
0.698970004336019 0 0 0
0.778151250383644 NA NA NA
NA NA 0 0
0.778151250383644 0 NA NA
0 0 0 0
0 0 0 NA
NA 0 0 NA
1.07918124604762 0.903089986991944 0 0
1.07918124604762 1.04139268515823 0 0
0 0 0 0
0.954242509439325 NA NA NA
NA 0 0 0
0 0 NA NA
NA 0 NA NA
0 0 0.301029995663981 0
0.301029995663981 NA NA NA
0 1.57978359661681 0 0
1.43136376415899 1.60205999132796 0 0.903089986991944
0 0 0 0
1.07918124604762 1.46239799789896 NA NA
NA 0 NA 0
0 0 0 0
NA 0 0 0
0.698970004336019 NA NA NA
0 0 NA NA
NA 0 0.602059991327962 0
1.27875360095283 1.67209785793572 1.07918124604762 NA
0 0 0 0
1.7481880270062 1.94448267215017 0.954242509439325 0
0.778151250383644 0 NA NA
0.778151250383644 0 0 NA
0 0 0 0
0 0 0.602059991327962 0
1 NA 0 0
0 0.477121254719662 0 NA
0.954242509439325 NA NA NA
0 NA 0 NA
NA 0 NA NA
1.04139268515823 0.698970004336019 NA NA
0 0 1 0
NA 0 0 0
NA NA 0 NA
NA NA 0 0
0.301029995663981 1.20411998265592 1.54406804435028 1.04139268515823
0 0 0 0
NA 0 0 0
0.778151250383644 0 0 0
0 1.30102999566398 NA 0
NA NA 0 NA
0 0 0 0
2.03742649794062 1.97772360528885 1.75587485567249 1.36172783601759
0 0 0 0
0 0 0.477121254719662 0
NA 0 0 0.903089986991944
0 0 1.07918124604762 0
0 0 1.07918124604762 0
NA 0 NA 0
0 0 0 NA
0 0 0 0
1.61278385671974 2.35024801833416 1.60205999132796 1.47712125471966
0 0.954242509439325 NA NA
0 0.698970004336019 0 NA
0 0 0 0
1.56820172406699 1.25527250510331 0 0
1.11394335230684 1.54406804435028 1.27875360095283 0
0 0 0 NA
0 0 0 0
NA 0 NA NA
0 0 0 0
0.698970004336019 0 0 0
0 1.17609125905568 0.477121254719662 0
1.14612803567824 NA NA NA
0 0 0 0
NA 0 NA NA
0 0 NA NA
NA NA 0 NA
NA 0 0 0
NA 0 0 NA
NA 1.34242268082221 0 0.845098040014257
1 0.301029995663981 0 0
0 0 0 0
0 0 0 0
0 NA 0.477121254719662 0
1.61278385671974 1.53147891704226 0.954242509439325 0
0 0.602059991327962 0.903089986991944 0
NA 1.14612803567824 0 0
2.00432137378264 2.20139712432045 0.845098040014257 0.301029995663981
1.69897000433602 0 0 0
0 1.14612803567824 0.698970004336019 NA
0 0.301029995663981 NA NA
1.23044892137827 1.30102999566398 0.477121254719662 0
1.14612803567824 1.63346845557959 1.17609125905568 0.903089986991944
0 0 0 0
1.17609125905568 1.30102999566398 NA NA
NA 0 0 0
NA 0 NA 0
NA NA 0 NA
0 1.14612803567824 0 1.25527250510331
0.778151250383644 0 NA NA
NA NA NA NA
NA NA 0 0
0 0 0 0
0 0 0 0
1.07918124604762 1.32221929473392 0 0
NA NA NA 0
NA NA NA 0.698970004336019
NA NA 0 0
NA NA 0 0
0 0 NA NA
0.602059991327962 0 NA NA
0 0 NA 0
NA NA NA NA
0 NA 0 0
0 NA NA NA
0 0 0 0.845098040014257
0 1.60205999132796 NA NA
NA 0 0 NA
0 0 0 NA
0 1.30102999566398 NA NA
NA NA 0 NA
1.17609125905568 1.41497334797082 0 0
NA NA NA NA
0 1.34242268082221 0 0
NA 1.41497334797082 0 1
NA 0 0 0
NA NA 0 0
0 NA 0 0
NA NA 0 0
NA 0 0 NA
NA 0 NA NA
0 NA 0 0
NA NA 0 NA
0 0 0 0
NA 0 0 NA
NA NA NA NA
0 0 1.11394335230684 0
NA 0 0 0
0 0 0 0
NA NA NA 0
0.845098040014257 1.14612803567824 0.301029995663981 0.954242509439325
0 0 NA 0
0 0 0 NA
0 0 0 0
0 0 0 0
NA 0 0 NA
NA 0 0 0
NA NA NA 0.301029995663981
0 0 NA NA
0 NA NA NA
0 NA 0 0
NA NA NA 0
0 0 0 0
0 0 1.07918124604762 0
0 0.698970004336019 0 0
0 0 0.954242509439325 0
0.903089986991944 0.954242509439325 NA NA
0 0 0 NA
0 0 NA NA
0.954242509439325 NA 0 NA
0 NA NA NA
0 0 NA NA
0 0 0.477121254719662 NA
0 0 0 NA
1.63346845557959 1.17609125905568 0.845098040014257 0.903089986991944
NA NA NA NA
