-0.033111264885527 -0.0227687657911761 -0.0340576197399967 0.0087133765924241
0.040948413488259 0.00736092241857245 0.00411050293944726 NA
NA -0.0121957193060007 -0.0360521064838601 NA
0.0183646282229066 NA NA NA
0.00258173608245116 -0.0104494579511074 NA NA
-0.0347843664447556 0.0603474962396442 NA NA
-0.026382672934119 0.018444807104061 -0.0114712477703567 NA
NA NA -0.00472234890065848 NA
0.0465151540042807 0.000119531003364148 NA NA
0.0237245318766584 NA NA NA
-0.0296811202031135 -0.0222947649077958 -0.0221898086296897 -0.0526021766265361
-0.00230767714773017 -0.00766012052349296 -0.0282023998418728 -0.00704688131256304
0.0511345147660451 NA NA NA
0.0579791775117311 -0.00304736563909502 -0.00467136635122145 -0.0330240329531397
-0.0677457953976344 -0.0591290697290998 -0.0708975966056979 -0.0876675655574788
0.03312327973673 NA -0.047576292723551 NA
-0.00513349806295049 0.000237614493411087 0.0244084732285912 -0.0210794981068232
-0.0144179739342403 NA 0.00646220231101458 0.0143565631924369
-0.0179857877665086 NA NA NA
-0.00761535242302247 -0.00277270009882047 0.0090827529711035 0.069607394561813
0.0505859707504226 0.0180115377270602 0.000618964526928778 -0.0192805348004854
NA 0.17406650462522 0.0430637055045549 0.0374617474810575
NA NA -0.00115165651393934 -0.018246800582193
0.0542380841030652 0.00618969473434738 -0.0135146459675244 NA
0.0208069529913208 NA NA NA
0.102858626789939 -0.0343210803880274 -0.0228528282810263 0.0183805339600784
0.0131057966794899 -0.0248136289856773 -0.132662528088219 NA
NA -8.52419938950355E-05 -0.015445411805362 -0.00144254115362163
0.000128039071435992 -0.0225738089309986 NA NA
NA -0.0341350500424173 NA 0.00931158033750457
-0.0611611626242625 -0.042570920341269 0.0393596625764081 NA
NA NA NA 0.00255876926922305
0.00667829343273274 -0.0226629657104629 -0.00975155309516951 -0.0191828148979014
-0.030597392214377 -0.0225038906655639 -0.0364912573835157 -0.0636046764023903
NA -0.0254625110035225 NA -0.0822678612284036
NA -0.0219438095873961 -0.0314289334355846 -0.0300171543600765
NA NA -0.0302022447758934 -0.531902606110777
