0.456028914360897 0.448604592591061 0.575140511600238 0.590030974295739 0.21875
0.298628721705645 0.502676977989292 0.603322117182076 NA NA
NA 0.48086011342155 0 NA NA
0.292171838558635 NA NA NA NA
0.292776882920297 0.607573696145125 NA NA NA
0 0.26530612244898 NA NA NA
0.70882030679328 0.396792763157895 0.167243767313019 NA NA
NA NA 0 NA 0.5
0.451923076923077 0 NA NA NA
0.418122095817978 NA NA NA NA
0.56880229131144 0.615667739754913 0.613295857517013 0.641455504082013 0.587656291319574
0.355876722835913 0.525915546324454 0.509542221328229 0.449698323902606 0.402892089620485
0.437044745057232 NA NA NA NA
0.395 0.392318244170096 0.551268861454047 0.486111111111111 0.666798784515788
0.125617048822145 0.08850074553667 0.154142429097689 0.207162694168628 0.272288694752598
0.463521939280928 NA 0 NA NA
0.267161228270162 0.320572095299033 0.433884297520661 0 NA
0.5 NA 0.542251275510204 0.260355029585799 NA
0.176216918714556 NA NA NA NA
0.258187353410397 0.335174750465492 0.475330109116454 0.38781163434903 0
0 0.0846958424017448 0.505016401947824 0.482164090368609 0.387212315195854
NA 0 0 0.201183431952663 NA
NA NA 0.365603537981269 0.288805080870915 NA
1.11022302462516E-16 0.1840972198628 0.305715190467255 NA 0.113616213151928
0.280413444378346 NA NA NA NA
0.666666666666667 1.11022302462516E-16 0.482103725346969 0.690558802045289 0.564364418167159
0.6174 0.487151098420838 0 NA NA
NA 0.515045698461892 0.0845554234377064 0 0.621527777777778
0.489131985731272 0.605197579209683 NA NA NA
NA 0 NA 0 0.618340341807801
0.634875035909221 0.54 0.490504017531045 NA 0.619794483504597
NA NA NA 0 0
0 0.637521123477653 0.440416290186977 0.64355378578024 0.546855041100436
0.238031110236168 0.321863321018775 0.324092933930412 0.23064510153207 0.340463543077577
NA 0 NA 0 0.674090485074627
NA 0 0 0 0.570610970715029
NA NA 0 0 0.709201342639459
0.253443526170799 0.495 NA 0 NA
0.685830221200804 0.502974580854516 0.408595041322314 0.496219281663516 NA
0 0 0 0.554805385986599 0.569934527065887
NA 0.300845828527489 NA NA NA
0 0.406802333230999 NA NA NA
0.389987521701389 0.545472827651611 NA 0.486111111111111 NA
0.214089792387543 0.0421113233370891 NA NA NA
NA NA 0 0 0
0 NA 0 0 NA
0.388810060513357 0 0 NA NA
0.647252313495022 NA 0.574629416036567 0.41522491349481 1.11022302462516E-16
0 0.345679012345679 0 NA 0.444444444444444
0.496957815035154 0.352108341028009 0.38781163434903 NA NA
0.454299621416982 0.494560518007601 0 0 NA
0.658288020245546 0.587066918714556 0.681601795635217 0.599173553719008 0.573979591836735
0.628357268217408 0.582689581117992 0.688127713696768 0.498896446106031 0.631111111111111
0 0.639038531775018 0.539201183431953 NA 0.534214876033058
0.52097886390692 0.630147210743802 0 NA NA
0.265970301469223 0.35481649158616 0.364180024448615 0.510633454734651 0.413809390179796
0.494467455621302 0.372941876611783 NA 0.342158579881657 NA
0.497215415460013 0.636638743914741 0 NA 0.56072249353634
0.524382549125654 0 0 0.353949652777778 0.395
0.177371674281107 0.2430419921875 0.375 NA 0
0.402349399842603 0.293714666046985 0.542921291271314 NA NA
0.354013157894737 NA 0 0.495 0.212247324613555
0.531606648113886 0.566440487646391 0.570175810883935 0 0
0.610609266493056 0.473534693877551 0 NA NA
0.450266313760089 0.634306832522084 0.552563618039808 0.462809917355372 0.46875
NA NA 0.515611599282696 0.314057240037741 NA
0.559732550945683 0.5 0.244897959183673 NA 0.1875
0.352013453187566 0.238734332658027 0.348331489458528 0.225458913241415 NA
NA 0.324631557768724 NA NA NA
0.174015081563558 0.401282558427935 0.376952781712348 NA NA
0.628818417987996 0.623596041265422 0.374807766243752 0.519821563841427 0.522511055215222
